date,s0_pct(%),0%,1%,10%,30%,70%,90%,99%,100%
2/6/2019,54.00,0,1,10,30,70,90,99,100
3/6/2019,98.14,0,1,10,30,70,90,99,100
4/6/2019,94.92,0,1,10,30,70,90,99,100
5/6/2019,65.14,0,1,10,30,70,90,99,100
6/6/2019,47.75,0,1,10,30,70,90,99,100
7/6/2019,28.32,0,1,10,30,70,90,99,100
8/6/2019,40.43,0,1,10,30,70,90,99,100
9/6/2019,35.25,0,1,10,30,70,90,99,100
10/6/2019,73.54,0,1,10,30,70,90,99,100
11/6/2019,66.70,0,1,10,30,70,90,99,100
12/6/2019,47.07,0,1,10,30,70,90,99,100
13/6/2019,86.52,0,1,10,30,70,90,99,100
14/6/2019,78.42,0,1,10,30,70,90,99,100
15/6/2019,75.68,0,1,10,30,70,90,99,100
16/6/2019,48.05,0,1,10,30,70,90,99,100
17/6/2019,68.16,0,1,10,30,70,90,99,100
18/6/2019,49.90,0,1,10,30,70,90,99,100
19/6/2019,79.59,0,1,10,30,70,90,99,100
20/6/2019,90.53,0,1,10,30,70,90,99,100
21/6/2019,90.82,0,1,10,30,70,90,99,100
22/6/2019,78.22,0,1,10,30,70,90,99,100
23/6/2019,66.60,0,1,10,30,70,90,99,100
24/6/2019,61.43,0,1,10,30,70,90,99,100
25/6/2019,36.04,0,1,10,30,70,90,99,100
26/6/2019,20.61,0,1,10,30,70,90,99,100
27/6/2019,11.13,0,1,10,30,70,90,99,100
28/6/2019,5.96,0,1,10,30,70,90,99,100
29/6/2019,69.53,0,1,10,30,70,90,99,100
30/6/2019,91.41,0,1,10,30,70,90,99,100
1/7/2019,78.71,0,1,10,30,70,90,99,100
2/7/2019,47.95,0,1,10,30,70,90,99,100
3/7/2019,33.69,0,1,10,30,70,90,99,100
4/7/2019,18.46,0,1,10,30,70,90,99,100
5/7/2019,9.77,0,1,10,30,70,90,99,100
6/7/2019,4.98,0,1,10,30,70,90,99,100
7/7/2019,18.65,0,1,10,30,70,90,99,100
8/7/2019,88.38,0,1,10,30,70,90,99,100
9/7/2019,57.52,0,1,10,30,70,90,99,100
10/7/2019,50.20,0,1,10,30,70,90,99,100
11/7/2019,92.68,0,1,10,30,70,90,99,100
12/7/2019,86.43,0,1,10,30,70,90,99,100
13/7/2019,90.72,0,1,10,30,70,90,99,100
14/7/2019,89.75,0,1,10,30,70,90,99,100
15/7/2019,94.73,0,1,10,30,70,90,99,100
16/7/2019,80.18,0,1,10,30,70,90,99,100
17/7/2019,66.02,0,1,10,30,70,90,99,100
18/7/2019,63.57,0,1,10,30,70,90,99,100
19/7/2019,72.56,0,1,10,30,70,90,99,100
20/7/2019,41.50,0,1,10,30,70,90,99,100
21/7/2019,22.75,0,1,10,30,70,90,99,100
22/7/2019,12.11,0,1,10,30,70,90,99,100
23/7/2019,63.67,0,1,10,30,70,90,99,100
24/7/2019,96.58,0,1,10,30,70,90,99,100
25/7/2019,67.09,0,1,10,30,70,90,99,100
26/7/2019,42.29,0,1,10,30,70,90,99,100
27/7/2019,92.19,0,1,10,30,70,90,99,100
28/7/2019,64.84,0,1,10,30,70,90,99,100
29/7/2019,36.43,0,1,10,30,70,90,99,100
30/7/2019,45.61,0,1,10,30,70,90,99,100
31/7/2019,25.88,0,1,10,30,70,90,99,100
